 1743563.3661  4.5422 -1.7215 2  553.0659 43  25501 123202121      192020       
 1743563.4292  4.5417 -1.7427 2  553.0652 41  25501 123202120      192019       
 1743628.6870  4.5734 -1.7428 2  553.1065 41  25501 123202020      191919       
 1743628.7509  4.5729 -1.7651 2  553.1072 39  25501 123202019      191918       
 1743648.0051  4.5644 -4.6188 2  553.1065 39  25501 123202019      191919       
 1744847.3715  5.0725 -4.6194 2  553.0659 41  25501 123202020      192020       
 1744887.8265  5.0725 -4.6730 2  553.0652 39  25501 123202019      192019       
 1830356.7594  5.9733 -4.7739 2  611.2249 43  25501 123212221      202121       
 1830377.7752  5.9837 -1.7831 2  611.2249 45  25501 123212222      202121       
 1830377.8333  5.9832 -1.8033 2  611.2242 43  25501 123212221      202120       
 1830443.3832  6.0181 -1.8034 2  611.2677 43  25501 123212121      202020       
 1830443.4420  6.0175 -1.8246 2  611.2683 41  25501 123212120      202019       
 1830462.7600  6.0082 -4.7230 2  611.2677 41  25501 123212120      202020       
 1831727.3886  6.5579 -4.7236 2  611.2249 43  25501 123212121      202121       
 1831767.8393  6.5580 -4.7746 2  611.2242 41  25501 123212120      202120       
 1917117.5591  7.7447 -4.8827 2  672.2797 45  25501 123222322      212222       
 1917138.5212  7.7559 -1.8535 2  672.2797 47  25501 123222323      212222       
 1917138.5749  7.7554 -1.8729 2  672.2790 45  25501 123222322      212221       
 1917204.4295  7.7936 -1.8730 2  672.3247 45  25501 123222222      212121       
 1917204.4839  7.7930 -1.8932 2  672.3254 43  25501 123222221      212120       
 1917223.8606  7.7829 -4.8342 2  672.3247 43  25501 123222221      212121       
 1918554.0429  8.3776 -4.8346 2  672.2797 45  25501 123222222      212222       
 1918594.4898  8.3777 -4.8833 2  672.2790 43  25501 123222221      212221       
 2003822.0881  9.8989 -4.9985 2  736.2286 47  25501 123232423      222323       
 2003843.0002  9.9109 -1.9327 2  736.2286 49  25501 123232424      222323       
 2003843.0502  9.9104 -1.9511 2  736.2279 47  25501 123232423      222322       
 2003909.2222  9.9520 -1.9513 2  736.2758 47  25501 123232323      222222       
 2003909.2727  9.9515 -1.9706 2  736.2764 45  25501 123232322      222221       
 2003928.7038  9.9406 -4.9522 2  736.2758 45  25501 123232322      222222       
 2005324.7440 10.5838 -4.9525 2  736.2286 47  25501 123232323      222323       
 2005365.1876 10.5838 -4.9990 2  736.2279 45  25501 123232322      222322       
 2090467.7364 12.4932 -5.1213 2  803.0696 49  25501 123242524      232424       
 2090488.6018 12.5059 -2.0202 2  803.0696 51  25501 123242525      232424       
 2090488.6485 12.5054 -2.0379 2  803.0689 49  25501 123242524      232423       
 2090555.1509 12.5507 -2.0380 2  803.1190 49  25501 123242424      232323       
 2090555.1980 12.5501 -2.0565 2  803.1196 47  25501 123242423      232322       
 2090574.6796 12.5385 -5.0770 2  803.1190 47  25501 123242423      232323       
 2092036.8946 13.2338 -5.0772 2  803.0696 49  25501 123242424      232424       
 2092077.3354 13.2338 -5.1217 2  803.0689 47  25501 123242423      232423       
 2177051.8866 15.5899 -5.2510 2  872.8008 51  25501 123252625      242525       
 2177072.7084 15.6034 -2.1160 2  872.8008 53  25501 123252626      242525       
 2177072.7521 15.6029 -2.1330 2  872.8001 51  25501 123252625      242524       
 2177139.5979 15.6519 -2.1331 2  872.8524 51  25501 123252525      242424       
 2177139.6420 15.6514 -2.1509 2  872.8531 49  25501 123252524      242423       
 2177159.1707 15.6390 -5.2084 2  872.8524 49  25501 123252524      242424       
 2178687.8907 16.3902 -5.2086 2  872.8008 51  25501 123252525      242525       
 2178728.3289 16.3902 -5.2513 2  872.8001 49  25501 123252524      242524       
 2263571.9140 19.2572 -5.3874 2  945.4201 53  25501 123262726      252626       
 2263592.6947 19.2714 -2.2198 2  945.4201 55  25501 123262727      252626       
 2263592.7358 19.2709 -2.2362 2  945.4194 53  25501 123262726      252625       
 2263659.9382 19.3239 -2.2363 2  945.4740 53  25501 123262626      252525       
 2263659.9797 19.3233 -2.2533 2  945.4746 51  25501 123262625      252524       
 2263679.5524 19.3103 -5.3466 2  945.4740 51  25501 123262625      252525       
 2265275.1206 20.1213 -5.3467 2  945.4201 53  25501 123262626      252626       
 2265315.5565 20.1213 -5.3876 2  945.4194 51  25501 123262625      252625       
 2350025.1862 23.5689 -5.5305 2 1020.9254 55  25501 123272827      262727       
 2350045.9281 23.5837 -2.3315 2 1020.9254 57  25501 123272828      262727       
 2350045.9669 23.5832 -2.3473 2 1020.9247 55  25501 123272827      262726       
