!Produced on 2013-10-29 02:22:33.096074
!Based on the ansatz of Andrew et al. 2009 (eq 1 - 5):
!2009 ApJ, 700, 1502
!Format:
!         8      5000       100        50
!(8ES18.9)
! radius            theta             dens_gas          T                 dens_dust         d2g_mass          d2g_num           r_dust            
   5.480213184e-01   1.300762643e+00   3.305585921e+08   0.000000000e+00   5.984732234e-06   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.480213184e-01   1.313619894e+00   1.282387009e+09   0.000000000e+00   2.321749623e-05   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.480213184e-01   1.326477145e+00   4.656640083e+09   0.000000000e+00   8.430803094e-05   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.480213184e-01   1.339334396e+00   1.582738394e+10   0.000000000e+00   2.865532982e-04   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.480213184e-01   1.352191646e+00   5.035336580e+10   0.000000000e+00   9.116429541e-04   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.480213184e-01   1.365048897e+00   1.499445816e+11   0.000000000e+00   2.714732554e-03   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.480213184e-01   1.377906148e+00   4.179419365e+11   0.000000000e+00   7.566799471e-03   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.480213184e-01   1.390763399e+00   1.090395442e+12   0.000000000e+00   1.974150698e-02   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.480213184e-01   1.403620650e+00   2.662778289e+12   0.000000000e+00   4.820935059e-02   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.480213184e-01   1.416477901e+00   6.086517707e+12   0.000000000e+00   1.101958309e-01   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.480213184e-01   1.429335152e+00   1.302223940e+13   0.000000000e+00   2.357664202e-01   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.480213184e-01   1.442192402e+00   2.607866548e+13   0.000000000e+00   4.721517869e-01   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.480213184e-01   1.455049653e+00   4.888413725e+13   0.000000000e+00   8.850427094e-01   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.480213184e-01   1.467906904e+00   8.576961268e+13   0.000000000e+00   1.552850774e+00   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.480213184e-01   1.480764155e+00   1.408581064e+14   0.000000000e+00   2.550222775e+00   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.480213184e-01   1.493621406e+00   2.165275419e+14   0.000000000e+00   3.920210791e+00   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.480213184e-01   1.506478657e+00   3.115497079e+14   0.000000000e+00   5.640578172e+00   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.480213184e-01   1.519335907e+00   4.195893476e+14   0.000000000e+00   7.596625693e+00   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.480213184e-01   1.532193158e+00   5.289376269e+14   0.000000000e+00   9.576366024e+00   1.000000002e-05   1.810490602e-14   2.207729393e-02
   5.480213184e-01   1.545050409e+00   6.241189565e+14   0.000000000e+00   1.152513062e+01   1.019957811e-05   1.846624029e-14   2.207729393e-02
   5.480213184e-01   1.557907660e+00   6.893077922e+14   0.000000000e+00   4.665746978e+03   3.738623413e-03   6.768742543e-12   2.207729393e-02
   5.480213184e-01   1.570764911e+00   7.125935795e+14   0.000000000e+00   1.290247779e+05   1.000080458e-01   1.810636268e-10   2.207729393e-02
   5.650322929e-01   5.707963268e-01   9.275657961e-73   0.000000000e+00   1.679349154e-86   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.650322929e-01   5.985732319e-01   5.317051040e-68   0.000000000e+00   9.626470923e-82   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.650322929e-01   6.263501370e-01   2.238534789e-63   0.000000000e+00   4.052846191e-77   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.650322929e-01   6.541270421e-01   6.921875475e-59   0.000000000e+00   1.253199047e-72   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.650322929e-01   6.819039472e-01   1.571993084e-54   0.000000000e+00   2.846078701e-68   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.650322929e-01   7.096808524e-01   2.622070687e-50   0.000000000e+00   4.747234330e-64   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.650322929e-01   7.374577575e-01   3.212218470e-46   0.000000000e+00   5.815691343e-60   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.650322929e-01   7.652346626e-01   2.890231764e-42   0.000000000e+00   5.232737438e-56   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.650322929e-01   7.930115677e-01   1.909972787e-38   0.000000000e+00   3.457987776e-52   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.650322929e-01   8.207884728e-01   9.270189342e-35   0.000000000e+00   1.678359065e-48   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.650322929e-01   8.485653779e-01   3.304585134e-31   0.000000000e+00   5.982920320e-45   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.650322929e-01   8.763422830e-01   8.651914127e-28   0.000000000e+00   1.566420919e-41   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.650322929e-01   9.041191882e-01   1.663697526e-24   0.000000000e+00   3.012108731e-38   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.650322929e-01   9.318960933e-01   2.349651522e-21   0.000000000e+00   4.254021992e-35   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.650322929e-01   9.596729984e-01   2.437246513e-18   0.000000000e+00   4.412611899e-32   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.650322929e-01   9.874499035e-01   1.856788227e-15   0.000000000e+00   3.361697630e-29   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.650322929e-01   1.015226809e+00   1.038944157e-12   0.000000000e+00   1.880998630e-26   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.650322929e-01   1.043003714e+00   4.269617321e-10   0.000000000e+00   7.730102022e-24   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.650322929e-01   1.070780619e+00   1.288702329e-07   0.000000000e+00   2.333183452e-21   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.650322929e-01   1.098557524e+00   2.856822057e-05   0.000000000e+00   5.172249477e-19   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.650322929e-01   1.126334429e+00   4.651367803e-03   0.000000000e+00   8.421257681e-17   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.650322929e-01   1.154111334e+00   5.562180647e-01   0.000000000e+00   1.007027577e-14   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.650322929e-01   1.181888239e+00   4.885133225e+01   0.000000000e+00   8.844487779e-13   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.650322929e-01   1.209665144e+00   3.151190436e+03   0.000000000e+00   5.705200661e-11   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.650322929e-01   1.237442050e+00   1.492931229e+05   0.000000000e+00   2.702937954e-09   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.650322929e-01   1.262190891e+00   3.581236517e+06   0.000000000e+00   6.483795047e-08   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.650322929e-01   1.275048141e+00   1.694162074e+07   0.000000000e+00   3.067264508e-07   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.650322929e-01   1.287905392e+00   7.501702016e+07   0.000000000e+00   1.358176098e-06   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.650322929e-01   1.300762643e+00   3.109192173e+08   0.000000000e+00   5.629163200e-06   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.650322929e-01   1.313619894e+00   1.206196948e+09   0.000000000e+00   2.183808235e-05   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.650322929e-01   1.326477145e+00   4.379976574e+09   0.000000000e+00   7.929906412e-05   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.650322929e-01   1.339334396e+00   1.488703650e+10   0.000000000e+00   2.695283963e-04   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.650322929e-01   1.352191646e+00   4.736173694e+10   0.000000000e+00   8.574797949e-04   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.650322929e-01   1.365048897e+00   1.410359708e+11   0.000000000e+00   2.553442993e-03   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.650322929e-01   1.377906148e+00   3.931108823e+11   0.000000000e+00   7.117235568e-03   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.650322929e-01   1.390763399e+00   1.025612117e+12   0.000000000e+00   1.856861096e-02   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.650322929e-01   1.403620650e+00   2.504575471e+12   0.000000000e+00   4.534510344e-02   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.650322929e-01   1.416477901e+00   5.724901324e+12   0.000000000e+00   1.036488003e-01   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.650322929e-01   1.429335152e+00   1.224855314e+13   0.000000000e+00   2.217589032e-01   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.650322929e-01   1.442192402e+00   2.452926184e+13   0.000000000e+00   4.440999797e-01   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.650322929e-01   1.455049653e+00   4.597979921e+13   0.000000000e+00   8.324599422e-01   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.650322929e-01   1.467906904e+00   8.067380936e+13   0.000000000e+00   1.460591734e+00   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.650322929e-01   1.480764155e+00   1.324893476e+14   0.000000000e+00   2.398707182e+00   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.650322929e-01   1.493621406e+00   2.036630584e+14   0.000000000e+00   3.687300526e+00   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.650322929e-01   1.506478657e+00   2.930397020e+14   0.000000000e+00   5.305456256e+00   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.650322929e-01   1.519335907e+00   3.946604162e+14   0.000000000e+00   7.145289734e+00   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.650322929e-01   1.532193158e+00   4.975120202e+14   0.000000000e+00   9.007408368e+00   1.000000002e-05   1.810490602e-14   2.207729393e-02
   5.650322929e-01   1.545050409e+00   5.870383711e+14   0.000000000e+00   1.084039162e+01   1.019957811e-05   1.846624029e-14   2.207729393e-02
   5.650322929e-01   1.557907660e+00   6.483541627e+14   0.000000000e+00   4.388542404e+03   3.738623413e-03   6.768742543e-12   2.207729393e-02
   5.650322929e-01   1.570764911e+00   6.702564788e+14   0.000000000e+00   1.213590690e+05   1.000080458e-01   1.810636268e-10   2.207729393e-02
   5.825713002e-01   5.707963268e-01   8.724535468e-73   0.000000000e+00   1.579568945e-86   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.825713002e-01   5.985732319e-01   5.001133136e-68   0.000000000e+00   9.054504527e-82   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.825713002e-01   6.263501370e-01   2.105530006e-63   0.000000000e+00   3.812042281e-77   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.825713002e-01   6.541270421e-01   6.510605321e-59   0.000000000e+00   1.178738973e-72   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.825713002e-01   6.819039472e-01   1.478591543e-54   0.000000000e+00   2.676976089e-68   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.825713002e-01   7.096808524e-01   2.466277735e-50   0.000000000e+00   4.465172655e-64   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.825713002e-01   7.374577575e-01   3.021361298e-46   0.000000000e+00   5.470146226e-60   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.825713002e-01   7.652346626e-01   2.718505753e-42   0.000000000e+00   4.921829110e-56   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.825713002e-01   7.930115677e-01   1.796489844e-38   0.000000000e+00   3.252527974e-52   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.825713002e-01   8.207884728e-01   8.719391772e-35   0.000000000e+00   1.578637683e-48   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.825713002e-01   8.485653779e-01   3.108239904e-31   0.000000000e+00   5.627439126e-45   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.825713002e-01   8.763422830e-01   8.137851997e-28   0.000000000e+00   1.473350454e-41   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.825713002e-01   9.041191882e-01   1.564847274e-24   0.000000000e+00   2.833141279e-38   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.825713002e-01   9.318960933e-01   2.210044627e-21   0.000000000e+00   4.001265022e-35   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.825713002e-01   9.596729984e-01   2.292435074e-18   0.000000000e+00   4.150432150e-32   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.825713002e-01   9.874499035e-01   1.746465298e-15   0.000000000e+00   3.161959003e-29   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.825713002e-01   1.015226809e+00   9.772142514e-13   0.000000000e+00   1.769237215e-26   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.825713002e-01   1.043003714e+00   4.015933739e-10   0.000000000e+00   7.270810280e-24   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.825713002e-01   1.070780619e+00   1.212132791e-07   0.000000000e+00   2.194555024e-21   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.825713002e-01   1.098557524e+00   2.687081118e-05   0.000000000e+00   4.864935102e-19   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.825713002e-01   1.126334429e+00   4.375002134e-03   0.000000000e+00   7.920900234e-17   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.825713002e-01   1.154111334e+00   5.231698121e-01   0.000000000e+00   9.471940266e-15   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.825713002e-01   1.181888239e+00   4.594878149e+01   0.000000000e+00   8.318983693e-13   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.825713002e-01   1.209665144e+00   2.963959305e+03   0.000000000e+00   5.366220458e-11   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.825713002e-01   1.237442050e+00   1.404227227e+05   0.000000000e+00   2.542340193e-09   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.825713002e-01   1.262190891e+00   3.368453768e+06   0.000000000e+00   6.098553881e-08   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.825713002e-01   1.275048141e+00   1.593501740e+07   0.000000000e+00   2.885019920e-07   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.825713002e-01   1.287905392e+00   7.055980889e+07   0.000000000e+00   1.277478707e-06   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.825713002e-01   1.300762643e+00   2.924456411e+08   0.000000000e+00   5.294700839e-06   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.825713002e-01   1.313619894e+00   1.134529550e+09   0.000000000e+00   2.054055085e-05   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.825713002e-01   1.326477145e+00   4.119735886e+09   0.000000000e+00   7.458743093e-05   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.825713002e-01   1.339334396e+00   1.400250834e+10   0.000000000e+00   2.535140971e-04   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.825713002e-01   1.352191646e+00   4.454769198e+10   0.000000000e+00   8.065317754e-04   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.825713002e-01   1.365048897e+00   1.326561776e+11   0.000000000e+00   2.401727624e-03   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.825713002e-01   1.377906148e+00   3.697538061e+11   0.000000000e+00   6.694357899e-03   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.825713002e-01   1.390763399e+00   9.646743475e+11   0.000000000e+00   1.746533837e-02   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.825713002e-01   1.403620650e+00   2.355763614e+12   0.000000000e+00   4.265087877e-02   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.825713002e-01   1.416477901e+00   5.384750587e+12   0.000000000e+00   9.749040315e-02   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.825713002e-01   1.429335152e+00   1.152079311e+13   0.000000000e+00   2.085828762e-01   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.825713002e-01   1.442192402e+00   2.307183122e+13   0.000000000e+00   4.177133353e-01   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.825713002e-01   1.455049653e+00   4.324786346e+13   0.000000000e+00   7.829985023e-01   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.825713002e-01   1.467906904e+00   7.588049430e+13   0.000000000e+00   1.373809216e+00   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.825713002e-01   1.480764155e+00   1.246173605e+14   0.000000000e+00   2.256185596e+00   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.825713002e-01   1.493621406e+00   1.915622141e+14   0.000000000e+00   3.468215878e+00   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.825713002e-01   1.506478657e+00   2.756284550e+14   0.000000000e+00   4.990227267e+00   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.825713002e-01   1.519335907e+00   3.712112729e+14   0.000000000e+00   6.720745199e+00   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.825713002e-01   1.532193158e+00   4.679518460e+14   0.000000000e+00   8.472224193e+00   1.000000002e-05   1.810490602e-14   2.207729393e-02
   5.825713002e-01   1.545050409e+00   5.521588992e+14   0.000000000e+00   1.019629891e+01   1.019957811e-05   1.846624029e-14   2.207729393e-02
   5.825713002e-01   1.557907660e+00   6.098315518e+14   0.000000000e+00   4.127792769e+03   3.738623413e-03   6.768742543e-12   2.207729393e-02
   5.825713002e-01   1.570764911e+00   6.304325198e+14   0.000000000e+00   1.141483985e+05   1.000080458e-01   1.810636268e-10   2.207729393e-02
   6.006547309e-01   5.707963268e-01   8.206128684e-73   0.000000000e+00   1.485711884e-86   1.000000000e-05   1.810490599e-14   2.207729393e-02
   6.006547309e-01   5.985732319e-01   4.703968736e-68   0.000000000e+00   8.516491175e-82   1.000000000e-05   1.810490599e-14   2.207729393e-02
   6.006547309e-01   6.263501370e-01   1.980420647e-63   0.000000000e+00   3.585532963e-77   1.000000000e-05   1.810490599e-14   2.207729393e-02
   6.006547309e-01   6.541270421e-01   6.123748969e-59   0.000000000e+00   1.108698994e-72   1.000000000e-05   1.810490599e-14   2.207729393e-02
   6.006547309e-01   6.819039472e-01   1.390734501e-54   0.000000000e+00   2.517911739e-68   1.000000000e-05   1.810490599e-14   2.207729393e-02
   6.006547309e-01   7.096808524e-01   2.319732958e-50   0.000000000e+00   4.199854713e-64   1.000000000e-05   1.810490599e-14   2.207729393e-02
   6.006547309e-01   7.374577575e-01   2.841833780e-46   0.000000000e+00   5.145113344e-60   1.000000000e-05   1.810490599e-14   2.207729393e-02
   6.006547309e-01   7.652346626e-01   2.556973735e-42   0.000000000e+00   4.629376909e-56   1.000000000e-05   1.810490599e-14   2.207729393e-02
   6.006547309e-01   7.930115677e-01   1.689743470e-38   0.000000000e+00   3.059264668e-52   1.000000000e-05   1.810490599e-14   2.207729393e-02
   6.006547309e-01   8.207884728e-01   8.201290623e-35   0.000000000e+00   1.484835957e-48   1.000000000e-05   1.810490599e-14   2.207729393e-02
   6.006547309e-01   8.485653779e-01   2.923550111e-31   0.000000000e+00   5.293059991e-45   1.000000000e-05   1.810490599e-14   2.207729393e-02
